PUBCHEM_CID,canonical_smiles,standard_value_nM,Standard Type,activity_class
5031594.0,CCOC(=O)C1=C(N=C2N(C1C3=CC4=C(C=C3)OCO4)C(=O)C(=CC5=C(C=CC(=C5)Cl)O)S2)C,4930.0,EC50,0
2879007.0,C1=CC=C2C(=C1)C3=C(C2=O)C(SC4=CC=CC=C4N3)C5=CC=CS5,42.8,EC50,1
22330717.0,COC1=CC=CC=C1CNC(=O)C2=NN(C(=O)C3=CC=CC=C32)C4=CC=C(C=C4)Cl,1089.0,EC50,0
2951954.0,C1=CC=C2C(=C1)C(=NC(=N2)NC3=CC=C(C=C3)Cl)NCCO.Cl,321.0,EC50,1
745456.0,CC1=CC(=C2C=C(C=CC2=N1)OC)NC3=CC=C(C=C3)Cl,1226.0,EC50,0
3139511.0,CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC(=CC=C4)O)C(=O)OC,92.0,EC50,1
20883002.0,CC1=CC=C(C=C1)CN2C3=CC=CC=C3N=C2N4CCC(CC4)C(=O)NCC5=CC=CS5,529.0,EC50,1
1068699.0,CCOC1=CC=C(C=C1)NC2=NC(=NC(=C2)C)NC3=CC=C(C=C3)OCC,103.8,EC50,1
1917736.0,CC(C)SC1=NC2=C(C(=O)N1CC3=CC=CO3)C4(CCCCC4)CC5=CC=CC=C52,9560.0,EC50,0
15987645.0,CCN1CCN(CC1)C2=NC3=C(C=C(C=C3)NC(=O)C4=CC(=CC(=C4)OC)OC)C(=C2)C,183.10000000000002,EC50,1
7086352.0,C1=CC=NC(=C1)C2=CSC(=N2)NC3=NC4=C(S3)C=C(C=C4)F,1258.0,EC50,0
44522338.0,CN(CC1=CC=CC=C1)C(=O)CCNS(=O)(=O)C2=C(N=CC(=C2)Br)N,614.0,EC50,1
51703.0,CCN1CCC(=CC1)C2=CNC3=CC=CC=C32,885.0,EC50,1
1070878.0,CCOC(=O)C1=C(OC2=C1C(=C(C(=C2)CN(C)C)O)Cl)CSC3=CC=CC=C3,321.0,EC50,1
79513.0,C1=CC=C2C=C(C(=CC2=C1)C(=O)NC3=CC(=CC=C3)Cl)O,545.0,EC50,1
659917.0,CCCCNC1=NC(=NC(=C1)C)NCC2=CC=CC=C2,944.0,EC50,1
3147194.0,C1=CC(=CC=C1C=CC2=NC3=C(N2)C=C(C=C3)N)Cl,580.0,EC50,1
1088564.0,CCC1=C2C(=CC=C1)C(=CN2CC(=O)NC3=CC=C(C=C3)OC)C#N,225.3,EC50,1
615754.0,COC1=CC2=CC(=C(N=C2C=C1OC)N)C(=O)NC3=CC=CC=C3,409.0,EC50,1
6618702.0,CCC(CO)NCC(CN1C2=C(C=C(C=C2)Br)C3=C1C=CC(=C3)Br)O,526.0,EC50,1
16193792.0,CC1CCN(CC1)CCCNC2=C(C=C(C=C2)C(=O)NC3=CC(=CC=C3)OC)[N+](=O)[O-],295.8,EC50,1
24732616.0,CN(C)C1=CC=CC(=C1)CNC2CCN(CC2)CCC3=CC=C(C=C3)OC,806.0,EC50,1
24131211.0,CC(C)CN1CCN(CC1)C2=C(C3=C(COC(C3)(C)C)C(=N2)C#N)C(=S)NC4CCCCC4,370.0,EC50,1
2803222.0,C1C2CC(C1C=C2)NC(=S)NN=CC3=CC=CC=N3,38.5,EC50,1
2952997.0,CCOC1=CC=C(C=C1)NC2=NC3=CC=CC=C3C(=N2)N.Cl,862.0,EC50,1
11836446.0,CC1(CC2=C(CS1)OC3=C2C(=N)N(C=N3)CCN4C=NC5=C(C4=N)C6=C(O5)CSC(C6)(C)C)C,12500.0,EC50,0
2932497.0,CC(C(=O)N1CCC2=CC=CC=C21)OC3=CC(=CC=C3)Cl,748.0,EC50,1
3102205.0,CCOC(=O)C1=C(NC2=C(C1C3=CC=C(C=C3)Cl)C(=O)CC(C2)(C)C)C,116.1,EC50,1
44522027.0,CCCCCCCN1C2=CC=CC=C2N(C1=N)CC(C3=CC(=C(C=C3)Cl)Cl)O.Cl,203.8,EC50,1
2877655.0,CC1=CC(=NC=C1)NC2=NC(=CS2)C3=CC=CC=N3.Br,112.8,EC50,1
1261800.0,C1=CC(=CN=C1)C2=NC3=C(C=C(C=C3)Br)C(=C2)C(=O)NC4=CN=CC=C4,12500.0,EC50,0
4581419.0,C1=CC(=CC(=C1)C(F)(F)F)C2=CC(=NC(=N2)C3=CC=NC=C3)NCCCN4C=CN=C4,204.3,EC50,1
3542242.0,CC1=C(N2C=CC=CC2=N1)C3(C4=C(C(=CC(=C4)Cl)Cl)NC3=O)O,449.0,EC50,1
951492.0,C1CCN(CC1)CCNC2=NC=NC3=C2NC4=C3C=C(C=C4)F,154.4,EC50,1
44522377.0,C=CCN1C2=CC=CC=C2N(C1=N)CC(C3=CC(=C(C=C3)Cl)Cl)O.Cl,140.5,EC50,1
22549216.0,CC(C)CN1C(C(C2=CC=CC=C2C1=O)C(=O)NC3=CC(=C(C=C3OC)OC)Cl)C4=CC=CS4,114.0,EC50,1
44522025.0,C1=CC=C(C=C1)CN2C3=CC=CC=C3N(C2=N)CC(C4=CC(=C(C=C4)Cl)Cl)O.Cl,214.0,EC50,1
3132203.0,COC1=CC=CC(=C1)C(C2=C(C3=C(C=CC=N3)C=C2)O)NC(=O)C4=CC=CC=C4,133.70000000000002,EC50,1
3091518.0,C1=CC(=CC=C1C2=NC3=C(N2)C=C(C=C3)NC(=O)C4=CC=C(C=C4)Br)NC(=O)C5=CC=C(C=C5)Br,315.40000000000003,EC50,1
3505169.0,COC1=CC=C(C=C1)NC2=NC(=NC(=N2)NC3=CC=C(C=C3)[N+](=O)[O-])NN=CC4=CC(=C(C=C4O)O)Br,75.0,EC50,1
2915839.0,C1CC1NC2=C(C=CC(=C2)N3CCN(CC3)C(=O)C4=CC=CS4)[N+](=O)[O-],2092.0,EC50,0
22432340.0,CCC1=NN2C(=CC(=NC2=N1)C)NC3=CC4=C(C=C3)OCCO4,360.0,EC50,1
4371196.0,CC1=C(C=C(C=C1)NC(C)C(=O)NC2=CC=C(C=C2)C#N)S(=O)(=O)N3CCCCC3,406.0,EC50,1
9549592.0,C1=CC=C(C=C1)NC2=NC3=CC=CC=C3C(=N2)NCCO.Cl,166.6,EC50,1
5322341.0,CCN1CCN(CC1)CC2=C(C=CC3=C2OC(=C(C3=O)OC4=CC(=CC(=C4)C)C)C(F)(F)F)O,3630.0,EC50,0
919285.0,CCN1C2=C(CCC2)C(=N)C3=CC=CC=C31,341.0,EC50,1
5171718.0,CCC(CO)NCC(CN1C2=C(C=C(C=C2)Cl)C3=C1C=CC(=C3)Cl)O,368.0,EC50,1
657581.0,CN(C)CC1=C(C=CC2=C1C=C(O2)CC3=CC=CC=C3)O,218.6,EC50,1
2823699.0,C1CN(CCN1C2=C3C=CC(=CC3=NC=C2)Cl)C(=O)C4=C(N(N=C4)C5=CC=CC=C5)C(F)(F)F,349.0,EC50,1
44522359.0,C1CCCN(CC1)CCCNC2=C(C=C(C=C2)C(=O)NC3=CC=C(C=C3)C(F)(F)F)[N+](=O)[O-],119.6,EC50,1
2896378.0,COC1=CC=CC(=C1)C(=O)NC(C2=CC=CC=C2OC)C3=CC(=C4C=CC=NC4=C3O)Cl,1202.0,EC50,0
7189756.0,CC1=CC(=NO1)NC(=O)C2=CC=C(C=C2)S(=O)(=O)N(CC3=CC=CC=C3)C(C)C,2688.0,EC50,0
44522365.0,CC(C)C1=CC=C(C=C1)NC(=O)C2=CC(=C(C=C2)NCCCN(C)CC3=CC=CC=C3)[N+](=O)[O-],2485.0,EC50,0
3574419.0,C1=CC=C(C=C1)C2=NC(=CS2)C3=CC(=CC=C3)NC(=O)C4=CC=CS4,1245.0,EC50,0
16799558.0,CC1=C(N=C(S1)NC(=O)CS(=O)(=O)C2=CC=C(C=C2)F)C3=CC=C(C=C3)OC,212.0,EC50,1
1433968.0,CC(C)CC1=NC2=C(C(=N1)N3CCOCC3)N=NN2CC4=CC=CC=C4,3029.0,EC50,0
44522032.0,C1=CC=C(C=C1)CN2C3=CC=CC=C3N(C2=N)CC(C4=CC=C(C=C4)Cl)O.Cl,257.1,EC50,1
18177365.0,CCC1CN2CCC3=CC(=C(C=C3C2CC1CC4C5=CC(=C(C=C5CCN4)OC)OC)OC)OC.Cl,35.7,EC50,1
3110405.0,C1=CC=C(C=C1)NC2=NC(=NC(=N2)NN=CC3=CC=C(O3)[N+](=O)[O-])NC4=CC=CC=C4,625.0,EC50,1
738986.0,C1=CC=C2C(=C1)NC(=N2)C3=NC(=CC=C3)C4=NC5=CC=CC=C5N4,686.0,EC50,1
4567964.0,C1=CC=C2C(=C1)NC(=N2)NN=CC3=CC(=CC=C3)C(F)(F)F,94.60000000000001,EC50,1
2907163.0,CC1=CC(=NC=C1)NC(C2=C(C(=CC=C2)Cl)Cl)C3=C(C4=C(C=CC=N4)C=C3)O,152.2,EC50,1
3116823.0,CC1(C2CCC1(C(=O)N(C2=O)CC(CN3C4=C(C=C(C=C4)Cl)C5=C3C=CC(=C5)Cl)O)C)C,117.6,EC50,1
2955894.0,CN1CCN(CC1)C2=NC3=CC=CC=C3C(=N2)NCCNC4=CC=C(C=C4)[N+](=O)[O-],537.0,EC50,1
22549210.0,CC(C)CN1C(C(C2=CC=CC=C2C1=O)C(=O)NC3=CC(=C(C=C3)OC)OC)C4=CC=CS4,76.0,EC50,1
2840397.0,C1=CC=C(C=C1)C2C3=C(C4=CC=CC=C4C3=O)NC5=CC=CC=C5S2,46.699999999999996,EC50,1
1893281.0,C1=CC(=C(C=C1NC(=O)NC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)Cl)Cl,814.0,EC50,1
135857459.0,COC1=C(C=C(C=C1)C=NNC2=NC(=CC(=O)N2)C3=CC=CC=C3)OC,632.0,EC50,1
11834445.0,COC1=CC=CC(=C1)NC2=NC3=CC=CC=C3C(=N2)NCCO.Cl,114.6,EC50,1
598489.0,C1=CC=C2C=C(C(=CC2=C1)C(=O)NC3=CC=CC=C3Cl)O,327.0,EC50,1
1112713.0,CCOC1=CC(=CC(=C1OCC)OCC)C(=O)NC2=CC=C(C=C2)C3=NC4=CC=CC=C4N3,229.4,EC50,1
90454.0,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](C3=CC=NC4=CC=CC=C34)O,95.3,EC50,1
4127929.0,COC1=CC(=NC(=N1)C(C2=CC=CC=C2)SC3=CC=C(C=C3)NC(=O)C4=CC=CS4)OC,175.0,EC50,1
2952777.0,CC(C1=NC(=NO1)C2=CC=C(C=C2)NC(=O)C3=CC=CO3)OC4=C(C=C(C=C4)Cl)Cl,313.40000000000003,EC50,1
2089709.0,CCOC1=CC=C(C=C1)C2=C(SC(=N2)NC(=O)CC3=CC(=CC=C3)OC)C,272.7,EC50,1
241056.0,CC(C)(C)C1=CC(=C(C=C1)O)CNC2CCCCC2,250.5,EC50,1
3125888.0,C1CCC(CC1)NCC(CN2C3=C(C=C(C=C3)Br)C4=C2C=CC(=C4)Br)O,451.0,EC50,1
5322214.0,CC(C)(C)C1=CC=C(C=C1)OC2=C(OC3=C(C2=O)C=CC(=C3CN4CCN(CC4)C)O)C(F)(F)F,1799.0,EC50,0
1878422.0,CN(C)CCCNC1=NC=NC2=C1NC3=C2C=C(C=C3)F,93.10000000000001,EC50,1
1046660.0,CCN1C=C(C(=O)C2=CC(=C(C=C21)N(C)CCC3=CC(=C(C=C3)OC)OC)F)C(=O)OCC,103.1,EC50,1
3522228.0,CN(C)CCCNC1=NC=NC2=C1NC3=C2C=C(C=C3)Br,48.099999999999994,EC50,1
3338861.0,CCOC1=C(C=C2C(NCCC2=C1)C3=CC(=C(C=C3Cl)O)OC)OCC,362.0,EC50,1
6411129.0,CCOC1=C(C=CC(=C1)C2=NC3=C(NC(=O)N(C3=O)C)N=N2)OC(C)C,1096.0,EC50,0
1477780.0,CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=CC(=C(C(=C4)OC)OC)OC,733.0,EC50,1
5761549.0,CCCCCC1=CC(=C2C3=C(CN(CC3)C)C(=O)OC2=C1)O,49.4,EC50,1
951809.0,CC1=C(C2=CC=CC=C2N1CC(=O)NC3=CC(=CC=C3)OC)C#N,79.60000000000001,EC50,1
1924474.0,CC1=CC(=C2C=C(C=CC2=N1)OC)NC3=CC(=C(C=C3)OC4=CC=C(C5=CC=CC=C54)Cl)Cl,365.0,EC50,1
3141523.0,CC1=CC(=C2C=C(C=CC2=N1)OC)NN=CC3=C(C=C(C=C3)OC)OC,33.099999999999994,EC50,1
3100728.0,CC1=C(C(=O)C2=C(N1)C3=CC=CC=C3C=C2)CC=C(C)Cl,230.1,EC50,1
1894450.0,CCOC1=CC2=C(C=C1)N(C(C3=C2C(=S)SS3)(C)C)C(=O)C(=O)OCC,252.3,EC50,1
1365597.0,C1=CC(=CC=C1C2=NC3=C(N2)C=C(C=C3)C4=CC5=C(C=C4)N=C(N5)C6=CC=C(C=C6)N)N,579.0,EC50,1
135403990.0,C1=CC=C(C=C1)C2=C(N=C(N2)C3=CC=C(C=C3)O)C4=CC5=C(C=C4)OC6=C5C=C(C=C6)C7=C(N=C(N7)C8=CC=C(C=C8)O)C9=CC=CC=C9,3300.0,EC50,0
43815404.0,CC1=CC(=C2C=C(C(=NC2=C1)NCCCNS(=O)(=O)C3=CC=CC(=C3)C(=O)C)C#N)C,1150.0,EC50,0
16010874.0,COCCCNC1=NC2=CC(=C(C=C2C3=NC(=NN31)C4=CC=CC=C4)OC)OC,621.0,EC50,1
20880441.0,CC(C)OCCCNC1=NC2=CC(=C(C=C2C3=NC(=NN31)C4=CC=CC=C4)OC)OC,793.0,EC50,1
348623.0,CN(C)C1=CC=C(C=C1)C(C2=CC=C(C=C2)N(C)C)C3=CC=C(C=C3)OC,353.0,EC50,1
44521961.0,CCN1CCN(CC1)C2=NC3=C(C=C(C=C3)NC(=O)C4=CC(=C(C=C4)OC)[N+](=O)[O-])C(=C2)C,273.0,EC50,1
16464218.0,CCOC(=O)C1=C(N(C2=CC(=C(C=C21)OC(=O)C)Br)C)CNC3=CC=NC=C3.Br,256.79999999999995,EC50,1
3770550.0,CC(C)CSC1=NC2=CC(=C(C=C2C(=N)N1CCCN3C=CN=C3)OC)OC,822.0,EC50,1
16010878.0,CCOCCCNC1=NC2=CC(=C(C=C2C3=NC(=NN31)C4=CC=CC=C4)OC)OC,83.1,EC50,1
2871881.0,C1=CC=C(C=C1)C(C2=C(C3=C(C=CC=N3)C=C2)O)NC(=O)C4=CC=CC=C4,533.0,EC50,1
2810694.0,CN1C(=C(C(=N1)C(F)(F)F)C2=CC=C(C=C2)F)NC(=O)NC3=CC=CC=C3,392.0,EC50,1
4305658.0,COC1=CC=CC=C1CC2=NC3=CC=CC=C3N=C2SCC(=O)NC4=CC=CC(=C4)C(F)(F)F,5520.0,EC50,0
44522356.0,CCN1CCN(CC1)C2=NC3=C(C=C(C=C3)NC(=O)C4=CC(=CC=C4)[N+](=O)[O-])C(=C2)C,96.0,EC50,1
2982887.0,C1CN(CCN1C2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-])C(=O)C(Cl)(Cl)Cl,263.29999999999995,EC50,1
30983285.0,C1CN(CCC1N2CCC(CC2)(C3=CC=C(C=C3)Br)O)CC4=CC=CC=C4,183.29999999999998,EC50,1
44522361.0,CC1CCN(CC1)CCCNC2=C(C=C(C=C2)C(=O)NC3=CC=C(C=C3)C(F)(F)F)[N+](=O)[O-],199.4,EC50,1
44522362.0,CC1CC(CN(C1)CCCNC2=C(C=C(C=C2)C(=O)NC3=CC(=C(C=C3)C)F)[N+](=O)[O-])C,218.6,EC50,1
3116114.0,CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC=CC=C3)C4=CC=CC=C4Cl)C(=O)OC(C)C,296.9,EC50,1
556949.0,CCC1=C(N2C3=CC=CC=C3N=C2C(=C1C)C#N)NCC4=CC=CO4,270.7,EC50,1
2268521.0,COC1=CC=C(C=C1)C2=C(C3=CC=CC=C3C2=O)NC4=CC5=C(C=C4)OC6=CC=CC=C65,142.4,EC50,1
644989.0,C1CC(OC1)CNC2=NC(=NC3=CC=CC=C32)NC4=CC(=CC=C4)O,265.5,EC50,1
182791.0,C1COCCN1CCNC2=CC=NC3=CC4=CC=CC=C4C=C23,310.40000000000003,EC50,1
4266124.0,CN(C)C1=CC=C(C=C1)C=CC2=NC(=O)C3=CC=CC=C3O2,95.9,EC50,1
2906201.0,C1CC1NC2=C(C=CC(=C2)N3CCN(CC3)C(=O)C4=CC(=CC=C4)Cl)[N+](=O)[O-],552.0,EC50,1
3132538.0,CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC=CC=C4F)C(=O)OC(C)C,34.7,EC50,1
3101861.0,C1=CC=C(C=C1)NC2=NC(=NC(=N2)NN=CC3=CC=C(O3)C4=CC=C(C=C4)[N+](=O)[O-])NC5=CC=CC=C5,875.0,EC50,1
6456083.0,CCC1=CC=CC=C1N=C2C(C(=O)C3=C2C(=CC=C3)[N+](=O)[O-])C(=O)C,11.29,EC50,1
1714990.0,CC1=CC(=C2C=C(C=CC2=N1)OC)NC3=CC(=C(C=C3)OC4=C(C5=CC=CC=C5C=C4)Cl)Cl,100.3,EC50,1
22422485.0,CN1C(C(C2=CC=CC=C2C1=O)C(=O)NC3=CC(=C(C=C3OC)OC)Cl)C4=CC=CS4,320.0,EC50,1
740408.0,CN(C)C1=CC=C(C=C1)C=CC(=O)NC(=O)C2=CC=CC=C2O,117.9,EC50,1
3533307.0,CCOC1=C(C=C(C=C1Br)C2C3=C(CC(C(C3=O)C(=O)OC)C)NC(=C2C(=O)OCC)C)OC,255.30000000000004,EC50,1
3665408.0,C1=CC=C2C(=C1)NC(=N2)NN=CC3=CC=C(C=C3)[N+](=O)[O-],818.0,EC50,1
3092835.0,CCCCCCN1C2=C(CCCC2)C(=N)C3=C1CCC3,364.0,EC50,1
3092644.0,CC(C)C(=O)NC(C(Cl)(Cl)Cl)NC1=CC=C(C=C1)[N+](=O)[O-],195.1,EC50,1
4524296.0,C=CCNC1=NC(=NC(=C1)C2=CC=CC=N2)C3=CC=CC=N3,125.2,EC50,1
3097344.0,CC1=NC=C(N1CCOC(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)[N+](=O)[O-],229.1,EC50,1
1261911.0,C1=CC(=CN=C1)C2=NC3=C(C=C(C=C3)Br)C(=C2)C(=O)NC4=NC=CS4,1081.0,EC50,0
1516321.0,C1CCCN(CC1)CC2=C(C=CC(=C2)C3=CC=CC=C3)O,241.5,EC50,1
769546.0,C1=CC=C2C(=C1)C(=NC(=N2)NC3=CC(=CC=C3)O)NCC4=CC=CO4,274.6,EC50,1
727517.0,CC1=NOC(=C1C2=CC3=C(C=C2)OCCCO3)C4=C(C=C(C=C4)O)O,470.0,EC50,1
2728436.0,CN(C)CCNC1=CC(=NC2=C1C=C(C=C2)OC)C3=CC=CC=C3,171.4,EC50,1
44522360.0,CN(CCCNC1=C(C=C(C=C1)C(=O)NC2=CC=C(C=C2)C(F)(F)F)[N+](=O)[O-])CC3=CC=CC=C3,315.8,EC50,1
1983171.0,CCCC1=C(C2=C(N1C3=CC=C(C=C3)OC)C=CC(=C2)O)C(=O)OCC,132.8,EC50,1
3475535.0,CC1=CC(=NC2=C1C=C(C=C2)NC(=O)C3=CC(=CN=C3)Br)N4CCCCC4,1363.0,EC50,0
4276095.0,CCC(=O)N1CCC2=C1C(=CC(=C2)Br)S(=O)(=O)N3CC(CC(C3)C)C,1971.0,EC50,0
102185.0,CC1(N=C(N=C(N1C2=CC=CC=C2)N)N)C.Cl,174.3,EC50,1
769543.0,C1=CC=C2C(=C1)C(=NC(=N2)NC3=CC=C(C=C3)O)NCC4=CC=CO4,86.1,EC50,1
4445763.0,C1=CC=C(C=C1)CC(=O)NC(C2=CC=C(C=C2)Cl)C3=C(C4=C(C=CC=N4)C=C3)O,209.0,EC50,1
135857464.0,COC1=CC=CC(=N1)C2=CC(=C(C=C2)O)CNCCC3=CC(=CC=C3)F,1087.0,EC50,0
896851.0,CSC1=CC=C(C=C1)C=CC(=O)NC(=O)C2=CC=CC=C2O,243.29999999999998,EC50,1
16033189.0,C1CCC(C1)N2C=CN=C2SCC(=O)NC3=C(C=CC(=C3)C(F)(F)F)Cl,545.0,EC50,1
44522121.0,CC(CNCC1=C(C=CC(=C1)C2=C(C=CC(=C2)OC)OC)O)C3=CC=CC=C3,960.0,EC50,1
135495693.0,C1=CC=C(C=C1)C2=C(NC(=N2)C3=CC(=CC=C3)O)C4=CC5=C(C=C4)OC6=C5C=C(C=C6)C7=C(N=C(N7)C8=CC(=CC=C8)O)C9=CC=CC=C9,2353.0,EC50,0
741602.0,CC1=C(C=C(C=C1)NC2=CC(=NC3=NC=NN23)C)Cl,1402.0,EC50,0
4252973.0,COC1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3C(=N2)C(=O)NCCC4=CCCCC4,7220.0,EC50,0
1929483.0,CC1=CC(=NC(=N1)NCC2=CC=CC=C2)NC3=CC=CC(=C3)C(F)(F)F,178.2,EC50,1
7693819.0,COC1=C(C=C(C=C1)C2=NON=C2NC(=O)C3=CC(=C(C=C3)OC)Cl)OC,1785.0,EC50,0
9551963.0,CC1(N=C(N=C(N1C2=CC=C(C=C2)OC)N)N)C.Cl,13.780000000000001,EC50,1
3769438.0,CC1=C(C=CC(=C1)Cl)OC(C)C(=O)N2CCC3=CC=CC=C32,632.0,EC50,1
886844.0,CC1=C(C(=O)C2=CC=CC=C2N1)Br,532.0,EC50,1
4149534.0,CC1=CC(=C(C=C1)O)NC2=C3CCCC3=C(C4=NC5=CC=CC=C5N24)C#N,231.1,EC50,1
3100093.0,CC1=C(C=C(C=C1)NC2=NC(=NC(=N2)N3CCOCC3)NN=CC4=CC=C(O4)C5=CC=C(C=C5)[N+](=O)[O-])Cl,598.0,EC50,1
4284640.0,CC(C)OC(=O)C1=C(N=CC=C1)SCC(=O)NC2=C(C=C(C=C2)C(F)(F)F)Cl,5540.0,EC50,0
7086360.0,C1OC2=C(O1)C=C3C(=C2)N=C(S3)NC4=NC(=CS4)C5=CC=CC=N5,650.0,EC50,1
44522363.0,CCCN(CCC)CCCNC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)C)F)[N+](=O)[O-],146.3,EC50,1
1160282.0,C1=CC(=CC=C1C2=NC3=C(N2)C=C(C=C3)CC4=CC5=C(C=C4)N=C(N5)C6=CC=C(C=C6)N)N,242.7,EC50,1
3477788.0,C1CN(CC2=CC=CC=C21)C3=NC(=NC(=C3)C4=CN=CC=C4)C5=CC=NC=C5,602.0,EC50,1
2728831.0,CCN(CC)CCCC(C)NC1=NC(=NC2=C1C=CC(=C2)Cl)C=CC3=CC=C(C=C3)Br,274.8,EC50,1
44522222.0,CC1=CC(=NC(=N1)N2CCC(CC2)CNC(=O)C3=CC(=C(C=C3OC)N)Cl)C,345.0,EC50,1
2877003.0,C1=CC=C(C=C1)CC(=O)NC(C2=CC=CC=C2)C3=C(C4=C(C=CC=N4)C=C3)O,423.0,EC50,1
3578954.0,CC1=CC(=C(C=C1C(C)C)CN2CCN(CC2)C3=CC=CC=C3OC)O,623.0,EC50,1
87880.0,CC[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](C3=C4C=C(C=CC4=NC=C3)OCC)O,31.8,EC50,1
563686.0,CC1=CC(=CC=C1)OCC(=O)NC2=NC(=CC=C2)NC(=O)COC3=CC=CC(=C3)C,237.4,EC50,1
1848574.0,CN(C)CCCNC1=NC=NC2=C1NC3=C2C=C(C=C3)Cl,26.07,EC50,1
15997539.0,CC1=CC(=NC2=C1C=C(C=C2)NC(=O)C3=CC(=CC=C3)[N+](=O)[O-])N4CCCCC4,440.0,EC50,1
3098567.0,COC1=CC(=CC(=C1OC)OC)C(=O)N2C(CC(=N2)C3=C(C4=C(C=CC(=C4)Br)NC3=O)C5=CC=CC=C5)C6=CC(=CC=C6)[N+](=O)[O-],362.0,EC50,1
6602960.0,COC1=CC=C(C=C1)NC2=NC3=CC=CC=C3C(=N2)N4CCCC4.Cl,284.5,EC50,1
4047337.0,CC(C)NCC(CN1C2=C(C=C(C=C2)Br)C3=C1C=CC(=C3)Br)O,216.5,EC50,1
182807.0,CCN1CCCC(C1)NC2=CC=NC3=CC4=CC=CC=C4C=C23,8.24,EC50,1
16013532.0,CCOC1=C(C=C(C=C1)C2=NON=C2NC(=O)C3=CC=CO3)OCC,590.0,EC50,1
5130607.0,COC1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3C(=N2)C(=O)NCC4=CC=CC=C4OC,377.0,EC50,1
44521959.0,CN1C2=C(C=C(S2)C(=O)NCCN(C)C)C(=N1)C3=CC=C(C=C3)Cl,339.0,EC50,1
6602552.0,C1CCN(C1)C2=NC(=NC3=CC=CC=C32)NC4=CC=C(C=C4)O.Cl,584.0,EC50,1
3240484.0,COC1=C(C=C2C(=C1)C3=NC(=NN3C(=N2)NCCN4CCOCC4)C5=CC=CC=C5)OC,113.60000000000001,EC50,1
44522123.0,CCCS(=O)(=O)N1CCC(CC1)(CC2=CC=CC=C2C(F)(F)F)CO,1254.0,EC50,0
3799745.0,C1=CC=C2C(=C1)NC(=N2)C3=CC=C(C=C3)NC(=O)C4=CC=C(O4)C5=CC(=CC=C5)[N+](=O)[O-],2236.0,EC50,0
828168.0,C1CCC2=C(C1)C(=N)C3=C(N2CC4=CC=CC=C4)CCC3,426.0,EC50,1
5063276.0,CC1CN(CC(O1)C)C(=O)C2=C(C3=C(S2)C=C(C=C3)C)Cl,101.6,EC50,1
11608635.0,CN(C)CCCNC1=C2C=CC(=CC2=NC=C1)Cl,76.89999999999999,EC50,1
5162150.0,C1CC1N2C(=O)C3=CC=CC=C3N=C2SCC(=O)NC4=C(C=CC(=C4)C(F)(F)F)Cl,719.0,EC50,1
2953068.0,COC1=CC=CC=C1C2CC(=NN2C(=O)C3=CC=CC=C3)C4=CC=CC=C4,262.0,EC50,1
3124283.0,C1CCC(CC1)NCC(CN2C3=CC=CC=C3C4=CC=CC=C42)O,483.0,EC50,1
22431284.0,CC1=NC2=NC(=NN2C(=C1)NC3=CC(=C(C=C3)Cl)Cl)C,122.7,EC50,1
23879868.0,C1CC1NC(=O)C2=CC(=C(C=C2)N3CCC(CC3)CC4=CC=CC=C4)[N+](=O)[O-],212.29999999999998,EC50,1
15998969.0,C1C(=NN(C1(C(F)(F)F)O)C2=NC(=CN=N2)C3=CC=CC=C3)C4=CC=CC=C4,235.8,EC50,1
616293.0,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C4=NC5=CC(=C(C=C5C(=N4)N)OC)OC)N)OC,91.1,EC50,1
1481575.0,CC1=C(C(=NC2=NC(=NN12)SC)C)CC3=CC(=CC=C3)F,297.5,EC50,1
5308127.0,CC1=C(C=C(C=C1)NC2=CC(=NC3=NC(=NN23)C)C)C,182.9,EC50,1
1310650.0,C1COCCN1C2=C(C=C(C=C2)C(F)(F)F)NC(=O)C(Cl)(Cl)Cl,376.0,EC50,1
4289636.0,COC1=CC=CC(=C1)C(=O)NCC2=NNC(=S)N2C3=CC(=C(C=C3)Cl)Cl,274.9,EC50,1
7086341.0,C1=CC=NC(=C1)C2=CSC(=N2)NC3=NC4=C(C=CC=C4S3)F,321.0,EC50,1
7254450.0,CCOC1=CC=C(C=C1)C2=C(SC(=N2)NC(=O)CS(=O)(=O)C3=CC=CC=C3)C,525.0,EC50,1
2220735.0,C1=CC(=CN=C1)C2=NC3=C(C=C(C=C3)Cl)C(=C2)C(=O)NC4=NOC=C4,1501.0,EC50,0
